area,item,amount [t],absolute_losses [t],relative_losses,population,al/capita [kg]
Angola,"Alcohol, Non-Food",4085010.486961956,-4039664.380194771,-1.0,32898997.0,-122.78989478599519
Brazil,Soyabeans,142127761.19864535,-26152037.950014994,-0.22549579530493546,212564935.0,-123.03081855911462
Azerbaijan,Soyabeans,1305087.5224495758,-1295296.8581770514,-1.0,10273528.0,-126.08101697654898
Cuba,Soyabean Oil,1571455.1477499995,-1457377.4230519633,-1.0,11309236.0,-128.86612526716777
Jordan,Goats,1731596.662096463,-1432056.1899432095,-1.0,10817077.0,-132.38846223829316
Russian Federation,Rabbits and hares,26548390.226937182,-19347168.849830322,-1.0,145761663.0,-132.73153208899876
Dominica,Soyabean Cake,9612.519789260754,-9612.519789260754,-1.0,71764.0,-133.94626538739138
Spain,Soyabean Cake,10271446.588660926,-6346192.162760881,-1.0,47329954.0,-134.08405515798475
Venezuela (Bolivarian Republic of),Poultry Birds,236256932.53840807,-3919569.2365517616,-0.01687016320082524,28628832.0,-136.90985495153143
Italy,Hides and skins,8284531.640785067,-8176889.871727869,-1.0,59639898.0,-137.10435708203036
Gabon,Soyabean Oil,314194.0319295152,-313322.6488930168,-1.0,2267995.0,-138.1496206530512
United Kingdom,"Alcohol, Non-Food",9909655.966869088,-9464574.972365217,-1.0,66951174.0,-141.36533247893783
Jordan,Poultry Meat,1786976.5877539671,-1533834.0412784799,-1.0,10817077.0,-141.7974598201048
Germany,"Alcohol, Non-Food",13085833.19208786,-11914575.594543828,-1.0,83267655.0,-143.08768025884513
Denmark,Soyabean Oil,917149.3995913906,-836704.6022006221,-1.0,5810778.0,-143.99183761634364
"China, Hong Kong SAR","Offals, Edible",1713581.1314809525,-1093794.40160684,-1.0,7501907.0,-145.8021809130452
"China, Taiwan Province of",Poultry Birds,371717055.8770251,-3544655.1223466992,-0.009627704616318011,23800896.0,-148.92948241724594
Eswatini,"Alcohol, Non-Food",326889.30842276616,-180414.86736214487,-1.0,1174222.0,-153.64630143375345
Nicaragua,Soyabean Cake,1109961.517201204,-1039491.019692935,-1.0,6709705.0,-154.92350553309498
Niger,Poultry Birds,29030988.03164698,-3790273.81949234,-0.15016507804153734,23881690.0,-158.71045221223204
Argentina,Soyabeans,57287024.46458501,-7174820.641402401,-0.14317511691799178,44908441.0,-159.76552473514724
Spain,"Alcohol, Non-Food",8128799.149594175,-7682673.896503087,-1.0,47329954.0,-162.3216007457579
Austria,Soyabeans,1740371.249594228,-1489426.047986047,-1.0,8901106.0,-167.33044724847082
Pakistan,Wool (Clean Eq.),38705148.53228174,-38661241.05050245,-1.0,225112860.0,-171.7415924194755
Grenada,Poultry Birds,553858.251424721,-21263.890435046633,-0.03992511373108387,123159.0,-172.6539711677314
Guyana,Poultry Meat,177409.66938312355,-138390.20715952798,-1.0,791842.0,-174.76997577740002
Ireland,"Alcohol, Non-Food",922052.8316969414,-878310.0840847288,-1.0,4925074.0,-178.33439336845066
Peru,"Rodents, other",56504046.99632841,-5977575.411577813,-0.11830581523095907,33090281.0,-180.64444395554733
Saudi Arabia,Soyabean Cake,7850664.290084394,-6670069.823153274,-1.0,36229972.0,-184.10364278375027
Sweden,Pigs,4493679.289174506,-1929526.6094779377,-0.7525006700093497,10321414.0,-186.94401847246294
Finland,Poultry Birds,88559480.02689652,-1041210.1962085068,-0.011897061016206356,5525215.0,-188.4470009236757
Oman,"Alcohol, Non-Food",871286.1521532295,-866328.3549518167,-1.0,4589136.0,-188.77809569204675
Jordan,Soyabeans,2054415.2990903188,-2046302.6744647298,-1.0,10817077.0,-189.1733482589363
Gabon,Rabbits and hares,2125622.30647619,-431146.4068654559,-0.2544423363970545,2267995.0,-190.10024575250648
Namibia,Poultry Birds,13275334.249369135,-471825.28843883425,-0.036851248347511634,2467077.0,-191.24870785907137
Barbados,Soyabean Oil,56012.98980658048,-53650.30803146772,-1.0,280427.0,-191.31648532940025
Tajikistan,Wool (Clean Eq.),1823399.087801884,-1815687.3137320827,-1.0,9442817.0,-192.28237863045345
Peru,Soyabeans,6593714.446275289,-6437023.498321233,-1.0,33090281.0,-194.52912770131005
Greece,"Alcohol, Non-Food",2134210.020205991,-2055650.0038530095,-1.0,10543346.0,-194.9713121292813
Germany,Soyabeans,18852773.51594367,-16309265.112820826,-1.0,83267655.0,-195.86555082908035
Philippines,"Alcohol, Non-Food",22590171.261490226,-22016841.121654995,-1.0,111287623.0,-197.83728440003605
Netherlands,Soyabeans,5959822.905646979,-3525306.8883272153,-1.0,17402277.0,-202.57733446762256
Costa Rica,Soyabeans,1182200.9050348606,-1042122.7913905034,-1.0,5105359.0,-204.12331265842488
Kuwait,"Alcohol, Non-Food",936923.8900887298,-923252.9009118365,-1.0,4468361.0,-206.62003381370405
Kenya,Rabbits and hares,13160996.455745691,-11043137.32730887,-1.0,51460211.0,-214.59564803006484
Paraguay,Soyabeans,12463797.54978812,-1418518.5391661376,-0.12842758773245855,6573039.0,-215.80862964089178
United Arab Emirates,Sheep,2316396.513525926,-1997690.5677625446,-1.0,9247550.0,-216.02376497153782
Netherlands,Pigs,27652337.493619908,-3771327.4112098366,-0.15792160374270203,17402277.0,-216.7145949469622
Uruguay,"Fats, Animals, Raw",779496.6632046535,-745944.2671479112,-1.0,3428271.0,-217.58614390400035
Sweden,Sorghum and products,2253176.0737922047,-2253176.0737922047,-1.0,10321414.0,-218.30110426654767
Egypt,Soyabean Cake,25246990.61662403,-23462422.1809783,-1.0,106538719.0,-220.2243691420609
"China, mainland",Soyabean Cake,380066996.2466236,-321129785.9285682,-1.0,1423998019.0,-225.51280384089367
Jordan,"Alcohol, Non-Food",2473687.80823353,-2449071.927732244,-1.0,10817077.0,-226.40792218935337
Honduras,Soyabean Cake,2440299.224808473,-2280828.9550619577,-1.0,10041790.0,-227.1337037581903
Malta,Sorghum and products,121210.7067943213,-121210.7067943213,-1.0,509595.0,-237.85693893056506
