area,item,amount [t],absolute_losses [t],relative_losses,population,al/capita [kg]
Venezuela (Bolivarian Republic of),Soyabean Cake,557818.4183384695,-380399.12856517406,-1.0,28628832.0,-13.287273772299688
Peru,Rabbits and hares,3146907.067041924,-440361.23810066143,-0.1627023024668015,33090281.0,-13.307872426367775
Lithuania,Soyabean Cake,152866.38606846138,-38419.18381543581,-0.33569351682793225,2835900.0,-13.547439548445224
Netherlands,Sorghum and products,250925.3035444616,-237705.97279282863,-1.0,17402277.0,-13.659475296987205
Republic of Korea,Soyabeans,1620798.1219840348,-709378.155374691,-0.7783219386927775,51858128.0,-13.679208693663046
Algeria,Rabbits and hares,8658266.331857285,-593047.9444573605,-0.07353154198327272,43090987.0,-13.76269112743601
Barbados,Poultry Meat,20431.838505229312,-3890.554877995124,-0.2352027185840384,280427.0,-13.873681485716867
Denmark,Poultry Meat,296497.2747997956,-80771.98664946054,-0.37442057601133905,5810778.0,-13.900373865506571
Malta,Poultry Birds,1977254.1826781952,-7292.126834075199,-0.0037016585230371657,509595.0,-14.309651456696395
Ecuador,Poultry Birds,190758717.4771419,-250708.94416591525,-0.0013160021255615995,17487163.0,-14.33674199559501
Panama,Poultry Birds,116314685.91104151,-61345.027173519135,-0.0005276839934844624,4265541.0,-14.381534997206481
Finland,Poultry Birds,87598602.07059269,-80332.23990467191,-0.000917891087884648,5525215.0,-14.539206149384578
Grenada,Soyabean Cake,3364.302386099899,-1809.8162728424954,-1.0,123159.0,-14.694957517051092
Chile,Soyabean Oil,384691.9980093537,-283190.68655106414,-1.0,19206688.0,-14.744378965861483
Bolivia (Plurinational State of),Soyabean Cake,1384455.4785329157,-175187.35259264498,-0.1448705616518482,11862346.0,-14.768356326197617
Sri Lanka,Poultry Birds,164233662.4177421,-320289.5276646614,-0.001954017064119906,21683162.0,-14.771347816552835
Portugal,Pigs,5787220.46637671,-152354.08550549299,-0.0270377459211264,10298399.0,-14.79395831385956
Chile,Pigs,5468034.092223641,-289627.5201929249,-0.05592985335628975,19206688.0,-15.079513979345364
Guyana,Eggs,15625.041178141772,-12018.708647079864,-1.0,791842.0,-15.178165147946011
Paraguay,Soyabean Cake,2932221.417758276,-102599.38028651616,-0.03625904058133078,6573039.0,-15.609123920688157
Belarus,Soyabean Oil,241506.78183161723,-155215.44731193472,-1.0,9661044.0,-16.06611535067377
Lithuania,Milk - Excluding Butter,2010634.755883091,-45617.25037632533,-0.02321467887613604,2835900.0,-16.085634322904664
Lithuania,Rabbits and hares,197457.7160420633,-45838.51538731481,-0.3023265865363156,2835900.0,-16.163657176668718
United States of America,Poultry Birds,8950876392.150219,-5460725.1693229675,-0.0006104495724530423,335388238.0,-16.281802849994303
Democratic People's Republic of Korea,Rabbits and hares,103775222.70260338,-423836.3052932322,-0.004100925203498473,25813233.0,-16.419342175899942
Greece,Soyabean Oil,218801.79345937975,-173124.5208135664,-1.0,10543346.0,-16.420263625377217
United Kingdom,Pigs,9844413.824453495,-1105946.697287932,-0.12656072068404756,66951174.0,-16.5187050683821
Singapore,Poultry Birds,53649587.776391335,-97736.05374139547,-0.0018250732812672421,5893519.0,-16.583649554942554
Ukraine,Poultry Birds,754954591.4902872,-731909.6794747114,-0.0009704158958963038,44090693.0,-16.60009470648854
Guatemala,Soyabean Oil,342172.71971798147,-287856.0227298803,-1.0,17231172.0,-16.705539398589966
Israel,Soyabean Cake,554239.4479960357,-148047.06969090278,-0.3644752526097115,8685594.0,-17.04512894465281
South Africa,Soyabean Oil,1330311.827857582,-1011969.0707393314,-1.0,58466143.0,-17.308634002748075
Latvia,Rabbits and hares,57004.606796303575,-33143.6189784619,-1.0,1907244.0,-17.377755011137484
Uruguay,"Meat, Other",69084.50108391485,-60146.810585178144,-1.0,3428271.0,-17.544357078299278
Bosnia and Herzegovina,Poultry Birds,41871323.25776991,-59182.55520185828,-0.0014154394921526148,3340974.0,-17.714162158058784
Peru,Pigs,3539578.5302556725,-594402.2825957183,-0.2018223130340644,33090281.0,-17.96304729463368
New Caledonia,Soyabean Cake,8292.653128524005,-5133.256592009686,-1.0,285619.0,-17.972391864720784
Zimbabwe,Poultry Birds,63616009.54007698,-279659.74254807085,-0.004415469843811248,15505226.0,-18.036482831535047
Austria,Pigs,4780402.4691450335,-163970.60179293528,-0.035518904319275846,8901106.0,-18.42137390487601
Dominican Republic,Pigs,1205622.1283787235,-204528.9725918615,-0.2043056347049952,10939347.0,-18.69663450586781
Italy,Soyabeans,3405866.662084698,-1157289.7488721185,-0.5146765236589925,59639898.0,-19.404623208311296
Iran (Islamic Republic of),Poultry Birds,1754616118.738984,-1707743.8368918896,-0.0009742345129633012,86990162.0,-19.631459438963795
Colombia,Soyabean Oil,1264652.51325251,-1019234.8070977839,-1.0,50617028.0,-20.136204107000985
Italy,Poultry Birds,540113807.8000132,-1216867.1678522825,-0.0022580702841341616,59639898.0,-20.403575603906674
Viet Nam,Soyabean Oil,2191697.5868153926,-1978115.6372342661,-1.0,96203595.0,-20.56176421717157
Netherlands,Pigs,24239875.067835327,-358864.9854252562,-0.015027211335988833,17402277.0,-20.621725848017256
Austria,Soyabean Cake,569464.2830724006,-185594.1907478675,-0.48348176755317973,8901106.0,-20.850688751248164
